drug,cell_line,y_true,y_pred,fold,rep,model,alpha,loss,seed,arch
sorafenib,SCC25_UPPER_AERODIGESTIVE_TRACT,0.887211263179779,0.942276651583164,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SCC9_UPPER_AERODIGESTIVE_TRACT,0.9200924634933472,0.861137882157376,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SH10TC_STOMACH,0.836710512638092,0.8551071253936855,5,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SKES1_BONE,0.826363742351532,0.7934540372628432,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SKMEL30_SKIN,0.8652834296226501,0.8556467396004004,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SKMEL5_SKIN,0.8153934478759766,0.8749177359571361,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SKNAS_AUTONOMIC_GANGLIA,0.8148652911186218,0.7955216636172439,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU1079_BILIARY_TRACT,1.00655996799469,0.8930117863498322,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.9543975591659546,0.930641770362854,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU308_BILIARY_TRACT,1.012415885925293,0.9294406213658921,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU423_LIVER,0.866847813129425,0.8770675141856356,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU449_LIVER,0.8178927302360535,0.8401792512295094,3,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU46_UPPER_AERODIGESTIVE_TRACT,0.9638913869857788,0.9002784932568922,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU738_CENTRAL_NERVOUS_SYSTEM,1.02228844165802,0.8883315081017628,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNU899_UPPER_AERODIGESTIVE_TRACT,0.91452956199646,0.9144144675817835,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SNUC4_LARGE_INTESTINE,0.9002644419670105,0.8489684993500883,5,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SQ1_LUNG,0.7700835466384888,0.8965767196246556,3,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SU8686_PANCREAS,0.8709826469421387,0.8980623105677162,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SW1088_CENTRAL_NERVOUS_SYSTEM,0.9265447854995728,0.878067578189075,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SW1271_LUNG,0.8496569991111755,0.8973244827726613,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SW1990_PANCREAS,0.8949580192565918,0.8598315838105516,5,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,SW579_THYROID,0.5449548959732056,0.87430767666909,3,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,T47D_BREAST,0.8224495649337769,0.8592149607196653,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TCCSUP_URINARY_TRACT,0.8422660231590271,0.8548672446344472,3,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TE10_OESOPHAGUS,0.9554001688957214,0.9057815877814271,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TE14_OESOPHAGUS,0.9149248003959656,0.9302143307426308,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TE1_OESOPHAGUS,1.0303728580474854,0.9061100566850125,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TE9_OESOPHAGUS,0.9407044053077698,0.9084514158387338,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TM31_CENTRAL_NERVOUS_SYSTEM,0.7330820560455322,0.8405015185989183,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,TOV112D_OVARY,0.7878868579864502,0.8099610752020127,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,UACC257_SKIN,0.8443854451179504,0.8449995809519141,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,UMUC1_URINARY_TRACT,0.7282541990280151,0.9427737508933556,1,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,VMCUB1_URINARY_TRACT,0.8223852515220642,0.9182455356400382,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,VMRCRCZ_KIDNEY,0.79443359375,0.8623238422473272,2,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,YD38_UPPER_AERODIGESTIVE_TRACT,0.9437626004219055,0.9136939195868297,4,X_scGPT,mlp,0.0,mse,44,linear
sorafenib,ZR751_BREAST,1.043095350265503,0.8315914263617259,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.4334654211997986,0.6810297383764996,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,8305C_THYROID,0.4926874339580536,0.6102337395703351,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,A204_SOFT_TISSUE,0.4259912371635437,0.7443312966823578,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,A2058_SKIN,0.9994200468063354,0.7774601424632429,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,A375_SKIN,0.8268100023269653,0.7391438151491432,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,ACCMESO1_PLEURA,0.730863094329834,0.6435680238553035,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,ASPC1_PANCREAS,0.8027234077453613,0.6422087957119119,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BCPAP_THYROID,0.5075414776802063,0.630703220634084,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BFTC909_KIDNEY,0.8652351498603821,0.6232987330897187,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BHY_UPPER_AERODIGESTIVE_TRACT,0.48131436109542847,0.5456117060677759,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,0.6939761638641357,0.533257672949782,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,0.513609766960144,0.5840993389006583,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,0.35828065872192383,0.4943044457906558,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,0.447648286819458,0.5824038380092674,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BT474_BREAST,0.7905335426330566,0.7997084212303162,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,BT549_BREAST,0.6169654130935669,0.5952491253838503,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,CAKI2_KIDNEY,0.544165313243866,0.6391876719409614,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,CALU6_LUNG,0.8003680109977722,0.6906229715014613,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,CAMA1_BREAST,1.0918281078338623,0.8112133935964394,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,0.6615645289421082,0.5910662905614179,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.6407906413078308,0.5822460310972803,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,COLO792_SKIN,0.9551751613616943,0.8396635196305728,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,COV434_OVARY,0.7681589722633362,0.7741426243023439,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.5410073399543762,0.5669315309246625,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,0.5324797630310059,0.5786557286647853,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,EBC1_LUNG,0.644189715385437,0.6271223297683142,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,EFE184_ENDOMETRIUM,0.5172581672668457,0.6871197424655737,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,EFM192A_BREAST,0.8132383823394775,0.7728674034098605,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,EKVX_LUNG,0.9910260438919067,0.6519318619003035,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,FTC133_THYROID,0.8035446405410767,0.6270148077181408,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,0.8528508543968201,0.6046119438416047,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HCC1428_BREAST,0.8256688714027405,0.8056897948107381,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HCC366_LUNG,0.5510829091072083,0.5751643818203765,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HCC38_BREAST,0.6819133758544922,0.699747325181961,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HCC56_LARGE_INTESTINE,0.9015623331069946,0.7511427348310297,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HDQP1_BREAST,0.5586175918579102,0.6474456321448088,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HEC151_ENDOMETRIUM,0.5504109263420105,0.6791993415355683,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HEC251_ENDOMETRIUM,0.6840876340866089,0.6352565282973174,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HEC6_ENDOMETRIUM,0.654520571231842,0.6640288988995996,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HEP3B217_LIVER,0.9273844957351685,0.6443805133892317,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HMC18_BREAST,0.9990564584732056,0.7799108909258663,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HOS_BONE,0.6318181157112122,0.6389913808451055,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HS852T_SKIN,0.5268118381500244,0.7240998012784087,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HT1080_SOFT_TISSUE,0.6010266542434692,0.6552858687648477,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HT1197_URINARY_TRACT,0.7041679620742798,0.6217344580469905,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HT55_LARGE_INTESTINE,0.7281989455223083,0.8289763602600279,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HUH28_BILIARY_TRACT,0.439780056476593,0.5485734545069633,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HUH6_LIVER,0.7917959094047546,0.7485989353360509,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HUPT3_PANCREAS,0.4473266899585724,0.6475127659299794,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,HUPT4_PANCREAS,0.22050006687641144,0.5929080098867416,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,IALM_LUNG,0.6642125844955444,0.687155240440961,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,IGR1_SKIN,0.9082956314086914,0.8224210392195603,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,IGR37_SKIN,0.8115305304527283,0.9694539370385645,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,IM95_STOMACH,0.6393032670021057,0.7490700779734432,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,JHH6_LIVER,0.9760308265686035,0.6849494139546329,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,JHOC5_OVARY,0.5276264548301697,0.616314422262126,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,0.6172302961349487,0.5455789552587602,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KMRC3_KIDNEY,0.4987582862377167,0.6114232214129701,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,0.8199730515480042,0.6692398031090581,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KPL1_BREAST,0.7372479438781738,0.8125689267248347,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KPNSI9S_AUTONOMIC_GANGLIA,0.5606821179389954,0.6480682852656342,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,KYSE520_OESOPHAGUS,0.4756965637207031,0.5694362988043865,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,LI7_LIVER,0.5311142802238464,0.7051495635996059,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,LMSU_STOMACH,0.5103955268859863,0.5872763516856175,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,LNCAPCLONEFGC_PROSTATE,0.8158725500106812,0.858945231105006,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,LS1034_LARGE_INTESTINE,0.8595411777496338,0.7338350541787605,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,LS180_LARGE_INTESTINE,0.6963598132133484,0.7675045532202787,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MCF7_BREAST,0.8226410150527954,0.8170702603313472,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MDAMB361_BREAST,0.9532812237739563,0.896522197899995,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MFE319_ENDOMETRIUM,0.8195475935935974,0.7090462065492001,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MKN45_STOMACH,0.93873530626297,0.7440555989742279,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MKN7_STOMACH,0.59619140625,0.6795009453167287,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,MSTO211H_PLEURA,0.5750836133956909,0.6798874177916684,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH1299_LUNG,0.6297326683998108,0.7287390249945251,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH1373_LUNG,0.6252244710922241,0.6095189652064952,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH1435_LUNG,0.47326037287712097,0.6668155597390307,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH1792_LUNG,0.6707721948623657,0.6770209412317019,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH1944_LUNG,0.8082422018051147,0.7039014423527004,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2087_LUNG,0.595470130443573,0.6495576299488817,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2110_LUNG,0.7364413738250732,0.7510225688692314,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2126_LUNG,0.8638811707496643,0.6847971700357668,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2170_LUNG,0.7118402123451233,0.7560685885624147,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2228_LUNG,0.6331348419189453,0.5854707921395834,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH226_LUNG,0.7791048884391785,0.5740668470555164,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2444_LUNG,0.5421454906463623,0.6250760394309643,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH2452_PLEURA,0.5246762037277222,0.6500544941890638,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH292_LUNG,0.5705883502960205,0.5894795782129529,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH358_LUNG,0.576813817024231,0.6398989277936163,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH446_LUNG,0.6678470373153687,0.7275607324376399,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH460_LUNG,0.9236070513725281,0.7808782977442588,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH522_LUNG,0.6360405683517456,0.6977577816981536,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH650_LUNG,0.7932010889053345,0.6416954160616407,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,NCIH747_LARGE_INTESTINE,0.5042724013328552,0.6754535771906376,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OAW28_OVARY,0.5247742533683777,0.6710742212230374,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,ONCODG1_OVARY,0.5328340530395508,0.5841133634249369,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OSRC2_KIDNEY,0.5809530019760132,0.653682067280724,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OUMS23_LARGE_INTESTINE,0.7905162572860718,0.7009213644767476,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OVCAR4_OVARY,0.6255381107330322,0.5759399624890237,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OVK18_OVARY,0.8288588523864746,0.7900016374802321,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OVSAHO_OVARY,0.7816910743713379,0.7006080342284383,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,OVTOKO_OVARY,0.5526567101478577,0.6328237935116416,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PANC0203_PANCREAS,0.7578325271606445,0.6295385990336008,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PATU8988S_PANCREAS,0.6856508851051331,0.7580381556123984,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PC3_PROSTATE,0.7604544758796692,0.6777318278713339,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.3881136178970337,0.5181417794215797,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PK45H_PANCREAS,0.7003129720687866,0.6327495590347205,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,PK59_PANCREAS,0.5517120361328125,0.6972642767018286,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RCC10RGB_KIDNEY,0.8883867859840393,0.6072827466311884,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RCM1_LARGE_INTESTINE,0.7874229550361633,0.719755522441119,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RD_SOFT_TISSUE,0.6753624677658081,0.6122708578676099,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RERFLCAD1_LUNG,0.8144843578338623,0.6067428268768169,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RERFLCAI_LUNG,0.7495109438896179,0.6165893626244321,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RT4_URINARY_TRACT,0.6999799609184265,0.6988512232618512,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,RVH421_SKIN,0.8497257828712463,0.7143331264850984,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,0.3265823721885681,0.47042749563277697,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,0.6016831398010254,0.5155314066535548,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SH10TC_STOMACH,0.8169143199920654,0.687095426596128,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SKES1_BONE,0.9750837683677673,0.72446253994009,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SKMEL30_SKIN,0.9788858294487,0.8440189432489973,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SKMEL5_SKIN,0.9444921016693115,0.8238052627454302,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SKNAS_AUTONOMIC_GANGLIA,0.7405744791030884,0.7032389954655571,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU1079_BILIARY_TRACT,0.07737455517053604,0.6617284572287782,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.39772874116897583,0.451843575752796,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU308_BILIARY_TRACT,0.6171565651893616,0.6140980447860475,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU423_LIVER,0.5482215285301208,0.5865411428066919,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU449_LIVER,0.5068399906158447,0.5877996023665083,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,0.6070349216461182,0.6048389178211406,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,0.8536766767501831,0.6408479710682087,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,0.6754158735275269,0.5639820615929293,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SNUC4_LARGE_INTESTINE,0.8817626237869263,0.7801783731969062,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SQ1_LUNG,0.5959621071815491,0.6467867974473649,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SU8686_PANCREAS,0.5122929811477661,0.6209425955283933,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,0.5384380221366882,0.6514324997551739,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SW1271_LUNG,0.45770686864852905,0.6647558844607809,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SW1990_PANCREAS,0.39563825726509094,0.6283149889121227,5,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,SW579_THYROID,0.3310171961784363,0.6494649560770132,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,T47D_BREAST,0.8848981857299805,0.8481437911814694,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TCCSUP_URINARY_TRACT,0.6342606544494629,0.6488139187987847,3,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TE10_OESOPHAGUS,0.602500855922699,0.5678896957064328,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TE14_OESOPHAGUS,0.6673628687858582,0.57993251877495,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TE1_OESOPHAGUS,0.617663562297821,0.6435832719779709,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TE6_OESOPHAGUS,0.5395105481147766,0.6147400154825131,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TE9_OESOPHAGUS,0.6579656600952148,0.6241155386932434,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TM31_CENTRAL_NERVOUS_SYSTEM,0.6633169651031494,0.5842355371549212,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,TOV112D_OVARY,0.8191222548484802,0.7154216300218533,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,UACC257_SKIN,0.8085629940032959,0.8981002215062225,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,UMUC1_URINARY_TRACT,1.0552480220794678,0.555860565701112,1,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,VMCUB1_URINARY_TRACT,0.5278096199035645,0.6257062540642886,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,VMRCRCZ_KIDNEY,0.5612185001373291,0.6514835884173711,2,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,YD38_UPPER_AERODIGESTIVE_TRACT,0.4801526963710785,0.6048333666359003,4,X_scGPT,mlp,0.0,mse,44,linear
dasatinib,ZR751_BREAST,0.931337296962738,0.9308813783343171,1,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.8139702081680298,0.8134853147171639,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,8305C_THYROID,0.7761738300323486,0.7936054736960167,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,A204_SOFT_TISSUE,0.8393369317054749,0.7993684256076813,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,A2058_SKIN,0.7947903275489807,0.8037246980634677,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,A375_SKIN,0.78465735912323,0.7827939251422078,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,ACCMESO1_PLEURA,0.8302913904190063,0.8125471987842042,2,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,ASPC1_PANCREAS,0.8185564279556274,0.7650375316882956,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BCPAP_THYROID,0.7649052143096924,0.7974931119303954,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BFTC909_KIDNEY,0.9795162081718445,0.7764565273136451,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BHY_UPPER_AERODIGESTIVE_TRACT,0.7836951017379761,0.7825201749801636,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BICR16_UPPER_AERODIGESTIVE_TRACT,0.7850052714347839,0.7554014760930583,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BICR31_UPPER_AERODIGESTIVE_TRACT,0.819883406162262,0.7687361305279117,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BICR56_UPPER_AERODIGESTIVE_TRACT,0.9423783421516418,0.7449205348521103,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BICR6_UPPER_AERODIGESTIVE_TRACT,0.8377566933631897,0.762859536009235,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BT474_BREAST,0.8649948835372925,0.817545123577118,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,BT549_BREAST,0.9203373193740845,0.790932588111189,1,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,CAKI2_KIDNEY,0.9734227657318115,0.798458216430472,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,CALU6_LUNG,0.8141430020332336,0.7761909213176993,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,CAMA1_BREAST,0.8536314964294434,0.7939798354692885,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9254195690155029,0.7579915312732138,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,COLO792_SKIN,0.7007670998573303,0.7817453112989334,2,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,COV434_OVARY,0.7016214728355408,0.8085278482599692,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.715034544467926,0.7733900696953382,2,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,DKMG_CENTRAL_NERVOUS_SYSTEM,0.7298175096511841,0.7708087207206501,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,EBC1_LUNG,0.39158496260643005,0.7700621815778876,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,EFE184_ENDOMETRIUM,0.8450548648834229,0.8174748455369195,4,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,EFM192A_BREAST,0.8649764657020569,0.7643984443432575,5,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,EKVX_LUNG,0.7739625573158264,0.823148056660613,2,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,FTC133_THYROID,0.9462858438491821,0.7982043070452554,3,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,GOS3_CENTRAL_NERVOUS_SYSTEM,0.7839654088020325,0.7959733695884026,2,X_scGPT,mlp,0.0,mse,44,linear
crizotinib,HCC1428_BREAST,0.9103943109512329,0.8004678849160202,5,X_scGPT,mlp,0.0,mse,44,linear
