drug,cell_line,y_true,y_pred,fold,rep,model,alpha,loss,seed,budget
crizotinib,HCC38_BREAST,0.9739012718200684,0.8208266711235046,5,X_pca,mlp,0.0,mse,43,75
crizotinib,HCC56_LARGE_INTESTINE,0.770784854888916,0.8391704240230599,3,X_pca,mlp,0.0,mse,43,75
crizotinib,HDQP1_BREAST,0.8876451253890991,0.8036372866481543,3,X_pca,mlp,0.0,mse,43,75
crizotinib,HEC151_ENDOMETRIUM,0.8343287706375122,0.8272282133102417,4,X_pca,mlp,0.0,mse,43,75
crizotinib,HEC251_ENDOMETRIUM,0.7653045058250427,0.8087020861768277,3,X_pca,mlp,0.0,mse,43,75
crizotinib,HEC6_ENDOMETRIUM,0.8107236623764038,0.8220622750542919,1,X_pca,mlp,0.0,mse,43,75
crizotinib,HEP3B217_LIVER,0.7867912650108337,0.7764767160860159,2,X_pca,mlp,0.0,mse,43,75
crizotinib,HMC18_BREAST,0.6356581449508667,0.7939755523977833,2,X_pca,mlp,0.0,mse,43,75
crizotinib,HOS_BONE,0.8387298583984375,0.785726263094581,4,X_pca,mlp,0.0,mse,43,75
crizotinib,HS852T_SKIN,0.7291908264160156,0.7469486811278779,3,X_pca,mlp,0.0,mse,43,75
crizotinib,HT1080_SOFT_TISSUE,0.8266996145248413,0.7745641330184863,5,X_pca,mlp,0.0,mse,43,75
crizotinib,HT1197_URINARY_TRACT,0.7681593298912048,0.8086459741399095,4,X_pca,mlp,0.0,mse,43,75
crizotinib,HT55_LARGE_INTESTINE,0.7315347790718079,0.7727011744444969,1,X_pca,mlp,0.0,mse,43,75
crizotinib,HUH28_BILIARY_TRACT,0.7656625509262085,0.7551023462693468,2,X_pca,mlp,0.0,mse,43,75
crizotinib,HUH6_LIVER,0.7224849462509155,0.7969101021981099,4,X_pca,mlp,0.0,mse,43,75
crizotinib,HUPT3_PANCREAS,0.8537005186080933,0.8287126982913298,5,X_pca,mlp,0.0,mse,43,75
crizotinib,HUPT4_PANCREAS,0.6761891841888428,0.7673735693097115,5,X_pca,mlp,0.0,mse,43,75
crizotinib,IALM_LUNG,0.9222790002822876,0.8235887394558569,4,X_pca,mlp,0.0,mse,43,75
crizotinib,IGR1_SKIN,0.7101178765296936,0.8030606104587686,5,X_pca,mlp,0.0,mse,43,75
crizotinib,IGR37_SKIN,0.8298388123512268,0.8333679526958411,2,X_pca,mlp,0.0,mse,43,75
crizotinib,IM95_STOMACH,0.48041847348213196,0.7884123570210225,4,X_pca,mlp,0.0,mse,43,75
crizotinib,JHH6_LIVER,0.9490818977355957,0.7896258689246132,3,X_pca,mlp,0.0,mse,43,75
crizotinib,JHOC5_OVARY,0.798740029335022,0.8082318125099971,5,X_pca,mlp,0.0,mse,43,75
crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,0.7681830525398254,0.7884647200504938,2,X_pca,mlp,0.0,mse,43,75
crizotinib,KMRC3_KIDNEY,0.8218774795532227,0.8217133106017599,1,X_pca,mlp,0.0,mse,43,75
crizotinib,KPL1_BREAST,0.7377769947052002,0.7143055092597353,3,X_pca,mlp,0.0,mse,43,75
crizotinib,KPNSI9S_AUTONOMIC_GANGLIA,0.6164638996124268,0.77596258054408,5,X_pca,mlp,0.0,mse,43,75
crizotinib,KYSE520_OESOPHAGUS,0.886725902557373,0.8016800786319532,2,X_pca,mlp,0.0,mse,43,75
crizotinib,LI7_LIVER,0.7944248914718628,0.7933441871891216,4,X_pca,mlp,0.0,mse,43,75
crizotinib,LMSU_STOMACH,0.8106106519699097,0.7719242701343462,2,X_pca,mlp,0.0,mse,43,75
crizotinib,LNCAPCLONEFGC_PROSTATE,0.8331871032714844,0.8299847152806068,2,X_pca,mlp,0.0,mse,43,75
crizotinib,LS1034_LARGE_INTESTINE,0.9201149940490723,0.7482598738311088,4,X_pca,mlp,0.0,mse,43,75
crizotinib,LS180_LARGE_INTESTINE,0.7338624000549316,0.853908240299806,3,X_pca,mlp,0.0,mse,43,75
crizotinib,MCF7_BREAST,0.6917808055877686,0.7762264655186579,1,X_pca,mlp,0.0,mse,43,75
crizotinib,MDAMB361_BREAST,0.8671998977661133,0.8093763479480037,1,X_pca,mlp,0.0,mse,43,75
crizotinib,MFE319_ENDOMETRIUM,0.9220579266548157,0.8070535950011608,2,X_pca,mlp,0.0,mse,43,75
crizotinib,MKN45_STOMACH,0.7614232897758484,0.7658106533147521,1,X_pca,mlp,0.0,mse,43,75
crizotinib,MKN7_STOMACH,0.9172181487083435,0.8105782621590666,5,X_pca,mlp,0.0,mse,43,75
crizotinib,MSTO211H_PLEURA,0.6890996694564819,0.7799258533150258,1,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH1299_LUNG,0.8208708167076111,0.8306936674126971,2,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH1373_LUNG,0.7635274529457092,0.7642468428466378,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH1435_LUNG,0.6551457047462463,0.7887628926766499,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH1792_LUNG,0.762959897518158,0.7933392095136212,4,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH1944_LUNG,0.7629688382148743,0.7709461047453581,2,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2087_LUNG,0.6425086259841919,0.7786889190543188,5,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2110_LUNG,0.7911942601203918,0.7505391575283741,1,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2126_LUNG,0.744774580001831,0.769429321993481,4,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2170_LUNG,0.8758640289306641,0.8404711925647628,4,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2228_LUNG,0.5101353526115417,0.7297690348339341,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH226_LUNG,0.6726114153862,0.7977017547221894,1,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2444_LUNG,0.7086521983146667,0.7468320277169787,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH2452_PLEURA,0.7278137803077698,0.7622459490946234,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH292_LUNG,0.71616530418396,0.762540705606971,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH358_LUNG,0.6348621845245361,0.7225625220508802,1,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH446_LUNG,0.6834266185760498,0.81721138862931,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH460_LUNG,0.7870017886161804,0.7548364269121004,3,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH522_LUNG,0.848747193813324,0.7732639931715451,2,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH650_LUNG,0.7383224368095398,0.7981298957363706,5,X_pca,mlp,0.0,mse,43,75
crizotinib,NCIH747_LARGE_INTESTINE,0.7999517321586609,0.8190335273742676,5,X_pca,mlp,0.0,mse,43,75
crizotinib,OAW28_OVARY,0.7563913464546204,0.8003210458696258,5,X_pca,mlp,0.0,mse,43,75
crizotinib,ONCODG1_OVARY,0.7706544399261475,0.7640507525867886,2,X_pca,mlp,0.0,mse,43,75
crizotinib,OSRC2_KIDNEY,0.7447955012321472,0.8053714524185847,3,X_pca,mlp,0.0,mse,43,75
crizotinib,OUMS23_LARGE_INTESTINE,0.8125985264778137,0.7511393500265674,5,X_pca,mlp,0.0,mse,43,75
crizotinib,OVCAR4_OVARY,0.8246361017227173,0.8199470041076202,1,X_pca,mlp,0.0,mse,43,75
crizotinib,OVK18_OVARY,0.7580012083053589,0.8353455649333054,5,X_pca,mlp,0.0,mse,43,75
crizotinib,OVSAHO_OVARY,0.802704930305481,0.7855755857434041,2,X_pca,mlp,0.0,mse,43,75
crizotinib,OVTOKO_OVARY,0.8386441469192505,0.854460832890141,2,X_pca,mlp,0.0,mse,43,75
crizotinib,PANC0203_PANCREAS,0.8092637658119202,0.7440779924157108,3,X_pca,mlp,0.0,mse,43,75
crizotinib,PATU8988S_PANCREAS,0.7223840951919556,0.8116924362104447,2,X_pca,mlp,0.0,mse,43,75
crizotinib,PC3_PROSTATE,0.9259976744651794,0.781705652115613,1,X_pca,mlp,0.0,mse,43,75
crizotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.7474130392074585,0.8084579673734041,1,X_pca,mlp,0.0,mse,43,75
crizotinib,PK45H_PANCREAS,0.8750272989273071,0.7891692006719948,4,X_pca,mlp,0.0,mse,43,75
crizotinib,PK59_PANCREAS,0.7208161354064941,0.7868532624052859,5,X_pca,mlp,0.0,mse,43,75
crizotinib,RCC10RGB_KIDNEY,0.8550746440887451,0.7967257174811138,5,X_pca,mlp,0.0,mse,43,75
crizotinib,RCM1_LARGE_INTESTINE,0.9028158187866211,0.8387779425829649,3,X_pca,mlp,0.0,mse,43,75
crizotinib,RD_SOFT_TISSUE,0.7103429436683655,0.798350024497372,1,X_pca,mlp,0.0,mse,43,75
crizotinib,RERFLCAD1_LUNG,0.8617494702339172,0.7697050360495171,5,X_pca,mlp,0.0,mse,43,75
crizotinib,RERFLCAI_LUNG,0.767627477645874,0.8110242334449588,5,X_pca,mlp,0.0,mse,43,75
crizotinib,RT4_URINARY_TRACT,0.7829967141151428,0.7412888598891924,5,X_pca,mlp,0.0,mse,43,75
crizotinib,RVH421_SKIN,0.7584820985794067,0.7905558185597344,4,X_pca,mlp,0.0,mse,43,75
crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,0.748374879360199,0.7304883818318424,2,X_pca,mlp,0.0,mse,43,75
crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,0.8461494445800781,0.7733754216997247,2,X_pca,mlp,0.0,mse,43,75
crizotinib,SH10TC_STOMACH,0.8429513573646545,0.7977663241220675,5,X_pca,mlp,0.0,mse,43,75
crizotinib,SKES1_BONE,0.6841046810150146,0.790759128528637,2,X_pca,mlp,0.0,mse,43,75
crizotinib,SKMEL2_SKIN,0.9290096163749695,0.7761682872323022,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SKMEL30_SKIN,0.8163827061653137,0.7626621155833387,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SKMEL5_SKIN,0.8229323029518127,0.7586921325034967,4,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU1079_BILIARY_TRACT,0.7359034419059753,0.7871264039653622,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,0.7623101472854614,0.8224354788978049,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU308_BILIARY_TRACT,0.8218324184417725,0.7756794526221904,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU423_LIVER,0.783464252948761,0.8171573688961425,4,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU449_LIVER,0.9006894826889038,0.8121581069121124,3,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU46_UPPER_AERODIGESTIVE_TRACT,0.7758119106292725,0.7529161317368686,4,X_pca,mlp,0.0,mse,43,75
crizotinib,SNU899_UPPER_AERODIGESTIVE_TRACT,0.7911052107810974,0.759042535919741,2,X_pca,mlp,0.0,mse,43,75
crizotinib,SNUC4_LARGE_INTESTINE,0.901703953742981,0.7803997915613065,5,X_pca,mlp,0.0,mse,43,75
crizotinib,SQ1_LUNG,0.9046451449394226,0.7815673023211855,3,X_pca,mlp,0.0,mse,43,75
crizotinib,SU8686_PANCREAS,0.7019903659820557,0.7055961177116488,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SW1088_CENTRAL_NERVOUS_SYSTEM,0.7814385294914246,0.8108754632994533,4,X_pca,mlp,0.0,mse,43,75
crizotinib,SW1271_LUNG,0.649318277835846,0.7651598080344822,1,X_pca,mlp,0.0,mse,43,75
crizotinib,SW1990_PANCREAS,0.8054224252700806,0.778087482196112,5,X_pca,mlp,0.0,mse,43,75
crizotinib,SW579_THYROID,0.7491196393966675,0.8036021744051287,3,X_pca,mlp,0.0,mse,43,75
crizotinib,T47D_BREAST,0.8559684753417969,0.7797436029123505,1,X_pca,mlp,0.0,mse,43,75
crizotinib,TCCSUP_URINARY_TRACT,0.7408864498138428,0.7814629730544512,3,X_pca,mlp,0.0,mse,43,75
crizotinib,TE10_OESOPHAGUS,0.7655495405197144,0.7602450556406691,4,X_pca,mlp,0.0,mse,43,75
crizotinib,TE14_OESOPHAGUS,0.796092689037323,0.7703327078859514,1,X_pca,mlp,0.0,mse,43,75
crizotinib,TE1_OESOPHAGUS,0.7848196029663086,0.7911096183420385,4,X_pca,mlp,0.0,mse,43,75
crizotinib,TE6_OESOPHAGUS,0.7126893401145935,0.7983564892395005,2,X_pca,mlp,0.0,mse,43,75
crizotinib,TE9_OESOPHAGUS,0.7622002363204956,0.7673168018940957,2,X_pca,mlp,0.0,mse,43,75
crizotinib,TM31_CENTRAL_NERVOUS_SYSTEM,0.8138183355331421,0.7818276835926647,2,X_pca,mlp,0.0,mse,43,75
crizotinib,TOV112D_OVARY,0.8564976453781128,0.7913901011149088,2,X_pca,mlp,0.0,mse,43,75
crizotinib,UACC257_SKIN,0.7934483289718628,0.7240967585950716,1,X_pca,mlp,0.0,mse,43,75
crizotinib,UMUC1_URINARY_TRACT,0.6938395500183105,0.7613438189332256,1,X_pca,mlp,0.0,mse,43,75
crizotinib,VMCUB1_URINARY_TRACT,0.7650052905082703,0.7956289398370926,4,X_pca,mlp,0.0,mse,43,75
crizotinib,VMRCRCZ_KIDNEY,0.941386878490448,0.813447904586792,2,X_pca,mlp,0.0,mse,43,75
crizotinib,YD38_UPPER_AERODIGESTIVE_TRACT,0.755638837814331,0.7728916201262902,4,X_pca,mlp,0.0,mse,43,75
crizotinib,ZR751_BREAST,0.7918342351913452,0.7713491878077436,1,X_pca,mlp,0.0,mse,43,75
afatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.7805805802345276,0.8134913404245634,4,X_pca,mlp,0.0,mse,43,75
afatinib,8305C_THYROID,0.6998212933540344,0.7943116074553762,4,X_pca,mlp,0.0,mse,43,75
afatinib,A204_SOFT_TISSUE,0.5940747857093811,0.7443452918529511,4,X_pca,mlp,0.0,mse,43,75
afatinib,A2058_SKIN,0.8065868616104126,0.7577876148580693,5,X_pca,mlp,0.0,mse,43,75
afatinib,A375_SKIN,0.8633260726928711,0.7067972778469876,3,X_pca,mlp,0.0,mse,43,75
afatinib,ACCMESO1_PLEURA,0.8422542214393616,0.7585696188020118,2,X_pca,mlp,0.0,mse,43,75
afatinib,ASPC1_PANCREAS,0.7379075288772583,0.6610167417032965,4,X_pca,mlp,0.0,mse,43,75
afatinib,BCPAP_THYROID,0.8028123378753662,0.7087961125530695,4,X_pca,mlp,0.0,mse,43,75
afatinib,BFTC909_KIDNEY,0.7964379191398621,0.7525277747956932,5,X_pca,mlp,0.0,mse,43,75
afatinib,BHY_UPPER_AERODIGESTIVE_TRACT,0.4559202492237091,0.5455813627818535,3,X_pca,mlp,0.0,mse,43,75
afatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,0.6293012499809265,0.5776598849948847,5,X_pca,mlp,0.0,mse,43,75
afatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,0.4663466513156891,0.62511224251601,3,X_pca,mlp,0.0,mse,43,75
afatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,0.4118909239768982,0.5476075528580465,3,X_pca,mlp,0.0,mse,43,75
afatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,0.6503934264183044,0.6061598738798728,5,X_pca,mlp,0.0,mse,43,75
afatinib,BT474_BREAST,0.4684928059577942,0.663407374382019,4,X_pca,mlp,0.0,mse,43,75
afatinib,BT549_BREAST,0.8341000080108643,0.759103409553829,1,X_pca,mlp,0.0,mse,43,75
afatinib,CAKI2_KIDNEY,0.7030969262123108,0.7358908966290865,4,X_pca,mlp,0.0,mse,43,75
afatinib,CALU6_LUNG,0.8139838576316833,0.7698060246401055,3,X_pca,mlp,0.0,mse,43,75
afatinib,CAMA1_BREAST,0.9158909320831299,0.7379364313948196,3,X_pca,mlp,0.0,mse,43,75
afatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,0.791459321975708,0.7705831644230319,1,X_pca,mlp,0.0,mse,43,75
afatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,0.9214351773262024,0.7713808523930186,5,X_pca,mlp,0.0,mse,43,75
afatinib,COLO792_SKIN,0.6935831308364868,0.7346984282190949,2,X_pca,mlp,0.0,mse,43,75
afatinib,COV434_OVARY,0.7342209815979004,0.7485627640377391,4,X_pca,mlp,0.0,mse,43,75
afatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,0.6405941247940063,0.6195799441425347,2,X_pca,mlp,0.0,mse,43,75
afatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,0.7595983147621155,0.755775096231721,5,X_pca,mlp,0.0,mse,43,75
afatinib,EBC1_LUNG,0.7244137525558472,0.6583680846998768,3,X_pca,mlp,0.0,mse,43,75
afatinib,EFE184_ENDOMETRIUM,0.6966208815574646,0.6650093939415244,4,X_pca,mlp,0.0,mse,43,75
afatinib,EKVX_LUNG,0.5110589861869812,0.7441920764642219,2,X_pca,mlp,0.0,mse,43,75
afatinib,FTC133_THYROID,0.9659737944602966,0.6962288507393428,3,X_pca,mlp,0.0,mse,43,75
afatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,0.7528745532035828,0.7727021737248486,2,X_pca,mlp,0.0,mse,43,75
afatinib,HCC1428_BREAST,0.7840307950973511,0.7843413108915794,5,X_pca,mlp,0.0,mse,43,75
afatinib,HCC366_LUNG,0.6473970413208008,0.7415732942005195,5,X_pca,mlp,0.0,mse,43,75
afatinib,HCC38_BREAST,0.8087549209594727,0.6910092633962631,5,X_pca,mlp,0.0,mse,43,75
afatinib,HCC56_LARGE_INTESTINE,0.7090833187103271,0.6924482373276142,3,X_pca,mlp,0.0,mse,43,75
afatinib,HDQP1_BREAST,0.6334633827209473,0.688316055573523,3,X_pca,mlp,0.0,mse,43,75
afatinib,HEC151_ENDOMETRIUM,0.6328490376472473,0.6560054805278778,4,X_pca,mlp,0.0,mse,43,75
afatinib,HEC251_ENDOMETRIUM,0.6270521283149719,0.6425966119097772,3,X_pca,mlp,0.0,mse,43,75
afatinib,HEC6_ENDOMETRIUM,0.7746643424034119,0.6693154899229915,1,X_pca,mlp,0.0,mse,43,75
afatinib,HEP3B217_LIVER,0.8157367706298828,0.7748114224207603,2,X_pca,mlp,0.0,mse,43,75
afatinib,HMC18_BREAST,0.7475526928901672,0.7502078253254548,2,X_pca,mlp,0.0,mse,43,75
afatinib,HOS_BONE,0.8421018123626709,0.7533628979407979,4,X_pca,mlp,0.0,mse,43,75
afatinib,HS852T_SKIN,0.6320256590843201,0.7512517928341289,3,X_pca,mlp,0.0,mse,43,75
afatinib,HT1080_SOFT_TISSUE,0.8211916089057922,0.7344088293323221,5,X_pca,mlp,0.0,mse,43,75
afatinib,HT1197_URINARY_TRACT,0.8161650896072388,0.6791091666028306,4,X_pca,mlp,0.0,mse,43,75
afatinib,HT55_LARGE_INTESTINE,0.5103926062583923,0.6700403760959752,1,X_pca,mlp,0.0,mse,43,75
afatinib,HUH28_BILIARY_TRACT,0.7897136211395264,0.7503996624363413,2,X_pca,mlp,0.0,mse,43,75
afatinib,HUPT3_PANCREAS,0.783348023891449,0.7310580440303859,5,X_pca,mlp,0.0,mse,43,75
afatinib,HUPT4_PANCREAS,0.4378226399421692,0.7086908125451633,5,X_pca,mlp,0.0,mse,43,75
afatinib,IALM_LUNG,0.7290401458740234,0.6562261279695523,4,X_pca,mlp,0.0,mse,43,75
afatinib,IGR1_SKIN,0.7011265158653259,0.8017179330464067,5,X_pca,mlp,0.0,mse,43,75
afatinib,IGR37_SKIN,0.7625454068183899,0.7359991817378173,2,X_pca,mlp,0.0,mse,43,75
afatinib,IM95_STOMACH,0.5054170489311218,0.6600528723484761,4,X_pca,mlp,0.0,mse,43,75
afatinib,JHH6_LIVER,0.9654181599617004,0.695916591338741,3,X_pca,mlp,0.0,mse,43,75
afatinib,JHOC5_OVARY,0.5951809287071228,0.6693212566704586,5,X_pca,mlp,0.0,mse,43,75
afatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,0.8067023158073425,0.8226388026442792,2,X_pca,mlp,0.0,mse,43,75
afatinib,KMRC3_KIDNEY,0.6892002820968628,0.7794379684389854,1,X_pca,mlp,0.0,mse,43,75
afatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,0.7642861008644104,0.7087815487107565,4,X_pca,mlp,0.0,mse,43,75
afatinib,KPL1_BREAST,0.8543511033058167,0.7532709860715313,3,X_pca,mlp,0.0,mse,43,75
afatinib,KPNSI9S_AUTONOMIC_GANGLIA,0.7285537719726562,0.7364777594573738,5,X_pca,mlp,0.0,mse,43,75
afatinib,KYSE520_OESOPHAGUS,0.6173625588417053,0.641680048161616,2,X_pca,mlp,0.0,mse,43,75
afatinib,LMSU_STOMACH,0.8196011185646057,0.6928122333451814,2,X_pca,mlp,0.0,mse,43,75
afatinib,LNCAPCLONEFGC_PROSTATE,0.7637406587600708,0.6802433789238449,2,X_pca,mlp,0.0,mse,43,75
afatinib,LS1034_LARGE_INTESTINE,0.7626612186431885,0.5952070914719203,4,X_pca,mlp,0.0,mse,43,75
afatinib,LS180_LARGE_INTESTINE,0.6832981109619141,0.6711826296394221,3,X_pca,mlp,0.0,mse,43,75
afatinib,MCF7_BREAST,0.7744331359863281,0.7924899525575705,1,X_pca,mlp,0.0,mse,43,75
afatinib,MDAMB361_BREAST,0.5245832800865173,0.6104536281691657,1,X_pca,mlp,0.0,mse,43,75
afatinib,MFE319_ENDOMETRIUM,0.7174853086471558,0.6691100344607968,2,X_pca,mlp,0.0,mse,43,75
afatinib,MKN45_STOMACH,1.0346405506134033,0.6663189085863405,1,X_pca,mlp,0.0,mse,43,75
afatinib,MKN7_STOMACH,0.6611157655715942,0.6809443471043609,5,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH1299_LUNG,0.7286441922187805,0.7451483561528309,2,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH1373_LUNG,0.7528212070465088,0.6820709959762853,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH1435_LUNG,0.4933393597602844,0.658295883444811,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH1792_LUNG,0.7517090439796448,0.7559533264185931,4,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH1944_LUNG,0.679461658000946,0.7508159635435556,2,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2087_LUNG,0.6109737753868103,0.6382617414269818,5,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2110_LUNG,0.6842941641807556,0.6349501309382856,1,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2126_LUNG,0.6765623688697815,0.6642642682700446,4,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2170_LUNG,0.4427151679992676,0.7101362721181251,4,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2228_LUNG,0.7076731324195862,0.6416924261267244,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2444_LUNG,0.8108291625976562,0.6470717473372125,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH2452_PLEURA,0.6361785531044006,0.7203517784416454,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH292_LUNG,0.5946270227432251,0.6210244244812799,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH358_LUNG,0.4591236710548401,0.6969925072931108,1,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH460_LUNG,0.9436857104301453,0.6884975287364518,3,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH522_LUNG,0.6254833936691284,0.7235892346272101,2,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH650_LUNG,0.7707546949386597,0.7258268596941254,5,X_pca,mlp,0.0,mse,43,75
afatinib,NCIH747_LARGE_INTESTINE,0.5129129886627197,0.7265825249254704,5,X_pca,mlp,0.0,mse,43,75
afatinib,OAW28_OVARY,0.6439366340637207,0.590621995259516,5,X_pca,mlp,0.0,mse,43,75
afatinib,ONCODG1_OVARY,0.5372920036315918,0.7171280540801861,2,X_pca,mlp,0.0,mse,43,75
afatinib,OSRC2_KIDNEY,0.7482349872589111,0.6586705507740142,3,X_pca,mlp,0.0,mse,43,75
afatinib,OUMS23_LARGE_INTESTINE,0.8016155362129211,0.7063809744665556,5,X_pca,mlp,0.0,mse,43,75
afatinib,OVCAR4_OVARY,0.6153212785720825,0.6462721279147657,1,X_pca,mlp,0.0,mse,43,75
afatinib,OVSAHO_OVARY,0.7032063603401184,0.7082895744214499,2,X_pca,mlp,0.0,mse,43,75
afatinib,OVTOKO_OVARY,0.6644402742385864,0.6801973330347162,2,X_pca,mlp,0.0,mse,43,75
afatinib,PANC0203_PANCREAS,0.8054366111755371,0.6658448887907941,3,X_pca,mlp,0.0,mse,43,75
afatinib,PATU8988S_PANCREAS,0.701394259929657,0.7681936550824369,2,X_pca,mlp,0.0,mse,43,75
afatinib,PC3_PROSTATE,0.820152997970581,0.7624113584411215,1,X_pca,mlp,0.0,mse,43,75
afatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,0.5759092569351196,0.5484496074737889,1,X_pca,mlp,0.0,mse,43,75
afatinib,PK45H_PANCREAS,0.7739125490188599,0.7520035993569012,4,X_pca,mlp,0.0,mse,43,75
afatinib,PK59_PANCREAS,0.7128807306289673,0.7671461756201996,5,X_pca,mlp,0.0,mse,43,75
afatinib,RCC10RGB_KIDNEY,0.7773939967155457,0.6798379367513206,5,X_pca,mlp,0.0,mse,43,75
afatinib,RCM1_LARGE_INTESTINE,0.7846431136131287,0.7164421882480383,3,X_pca,mlp,0.0,mse,43,75
afatinib,RD_SOFT_TISSUE,0.6733316779136658,0.7776822080100633,1,X_pca,mlp,0.0,mse,43,75
afatinib,RERFLCAD1_LUNG,0.8449095487594604,0.7499006768312965,5,X_pca,mlp,0.0,mse,43,75
afatinib,RERFLCAI_LUNG,0.7837137579917908,0.7892317686762128,5,X_pca,mlp,0.0,mse,43,75
afatinib,RT4_URINARY_TRACT,0.5986748933792114,0.7628916389537308,5,X_pca,mlp,0.0,mse,43,75
afatinib,RVH421_SKIN,0.7147262692451477,0.7997679096884308,4,X_pca,mlp,0.0,mse,43,75
afatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,0.27695798873901367,0.6327449741103336,2,X_pca,mlp,0.0,mse,43,75
afatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,0.5204415917396545,0.7125095720040171,2,X_pca,mlp,0.0,mse,43,75
afatinib,SH10TC_STOMACH,0.8171871304512024,0.82605798105229,5,X_pca,mlp,0.0,mse,43,75
afatinib,SKES1_BONE,0.7776396870613098,0.7562793709419586,2,X_pca,mlp,0.0,mse,43,75
afatinib,SKMEL2_SKIN,0.6926764845848083,0.7139741769735364,1,X_pca,mlp,0.0,mse,43,75
afatinib,SKNAS_AUTONOMIC_GANGLIA,0.7450849413871765,0.719339613365916,2,X_pca,mlp,0.0,mse,43,75
afatinib,SNU1079_BILIARY_TRACT,0.30016279220581055,0.6873887614028095,1,X_pca,mlp,0.0,mse,43,75
afatinib,SNU308_BILIARY_TRACT,0.6170322299003601,0.6377084153763791,1,X_pca,mlp,0.0,mse,43,75
afatinib,SNU449_LIVER,0.7562255859375,0.6728295922702086,3,X_pca,mlp,0.0,mse,43,75
afatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,0.7070208191871643,0.7132435913308192,4,X_pca,mlp,0.0,mse,43,75
afatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,0.8224183320999146,0.7100708670226125,1,X_pca,mlp,0.0,mse,43,75
